ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Animal
2021-10-19,260.26649565990823,98.61843734971984,445.1735155782106,260.26649565990823,260.26649565990823,7.214516691373581,7.214516691373581,7.214516691373581,14.823993284019105,14.823993284019105,14.823993284019105,-7.609476592645523,-7.609476592645523,-7.609476592645523,0.0,0.0,0.0,267.48101235128183,Chicken
2021-10-20,260.2714921985498,62.62113295152477,441.9033801591772,260.2714921985498,260.2714921985498,-10.426628246164176,-10.426628246164176,-10.426628246164176,-4.467534693647137,-4.467534693647137,-4.467534693647137,-5.959093552517039,-5.959093552517039,-5.959093552517039,0.0,0.0,0.0,249.84486395238565,Chicken
2021-10-21,260.2764887371914,88.59684726348846,440.9599137345963,260.2764887371914,260.2764887371914,1.704317931649178,1.704317931649178,1.704317931649178,5.685809219997063,5.685809219997063,5.685809219997063,-3.981491288347885,-3.981491288347885,-3.981491288347885,0.0,0.0,0.0,261.9808066688406,Chicken
2021-10-23,260.28648181447454,77.72318122995252,436.64138530591873,260.28648181447454,260.28648181447454,4.951289781664961,4.951289781664961,4.951289781664961,4.236923398192031,4.236923398192031,4.236923398192031,0.7143663834729309,0.7143663834729309,0.7143663834729309,0.0,0.0,0.0,265.2377715961395,Chicken
2021-10-25,260.29647489175767,81.71143610991065,444.3814996934542,260.29647489175767,260.29647489175767,-0.4763272374405985,-0.4763272374405985,-0.4763272374405985,-6.421052412459597,-6.421052412459597,-6.421052412459597,5.944725175018999,5.944725175018999,5.944725175018999,0.0,0.0,0.0,259.82014765431705,Chicken
2021-10-28,260.3114645076824,94.04839517685932,458.9538138138654,260.3114645076824,260.3114645076824,19.22561875510569,19.22561875510569,19.22561875510569,5.685809219992848,5.685809219992848,5.685809219992848,13.53980953511284,13.53980953511284,13.53980953511284,0.0,0.0,0.0,279.5370832627881,Chicken
2021-10-29,260.31646104632404,97.92774717980814,461.6185195997339,260.31646104632404,260.31646104632404,9.144822750314958,9.144822750314958,9.144822750314958,-6.586333818829051,-6.586333818829051,-6.586333818829051,15.731156569144009,15.731156569144009,15.731156569144009,0.0,0.0,0.0,269.461283796639,Chicken
2021-11-06,260.3564333554566,120.5610731247382,462.0466484914497,260.3564333554566,260.3564333554566,24.946243772648614,24.946243772648614,24.946243772648614,4.236923398182079,4.236923398182079,4.236923398182079,20.709320374466536,20.709320374466536,20.709320374466536,0.0,0.0,0.0,285.30267712810524,Chicken
2021-11-08,260.3664264327398,97.7030656249671,437.41832147392114,260.3664264327398,260.3664264327398,11.697154262171496,11.697154262171496,11.697154262171496,-6.421052412410289,-6.421052412410289,-6.421052412410289,18.118206674581785,18.118206674581785,18.118206674581785,0.0,0.0,0.0,272.0635806949113,Chicken
2021-11-10,260.3764195100229,80.95360284736725,444.4832737165464,260.3764195100229,260.3764195100229,9.926161451092328,9.926161451092328,9.926161451092328,-4.467534693608945,-4.467534693608945,-4.467534693608945,14.393696144701272,14.393696144701272,14.393696144701272,0.0,0.0,0.0,270.30258096111527,Chicken
2021-11-12,260.38641258730604,88.53898161120176,448.4773234754071,260.38641258730604,260.38641258730604,3.39056084253347,3.39056084253347,3.39056084253347,-6.586333818803474,-6.586333818803474,-6.586333818803474,9.976894661336944,9.976894661336944,9.976894661336944,0.0,0.0,0.0,263.7769734298396,Chicken
2021-11-22,260.43637797372185,60.67398913302297,434.92038056976696,260.43637797372185,260.43637797372185,-11.992977881808017,-11.992977881808017,-11.992977881808017,-6.421052412408337,-6.421052412408337,-6.421052412408337,-5.571925469399677,-5.571925469399677,-5.571925469399677,0.0,0.0,0.0,248.44340009191384,Chicken
2021-11-25,260.45136758964657,71.35697010791127,440.90755340728737,260.45136758964657,260.45136758964657,1.3816912016691802,1.3816912016691802,1.3816912016691802,5.6858092199957575,5.6858092199957575,5.6858092199957575,-4.3041180183265775,-4.3041180183265775,-4.3041180183265775,0.0,0.0,0.0,261.8330587913157,Chicken
2021-12-13,260.54130528519494,61.63602534993628,434.5694412447851,260.54130528519494,260.54130528519494,-1.8251432034514392,-1.8251432034514392,-1.8251432034514392,-6.421052412363849,-6.421052412363849,-6.421052412363849,4.595909208912411,4.595909208912411,4.595909208912411,0.0,0.0,0.0,258.7161620817435,Chicken
2021-12-23,260.5912706716107,56.39057092579915,410.83236305278575,260.5912706716107,260.5912706716107,-23.88010908063097,-23.88010908063097,-23.88010908063097,5.685809219998667,5.685809219998667,5.685809219998667,-29.565918300629637,-29.565918300629637,-29.565918300629637,0.0,0.0,0.0,236.7111615909797,Chicken
2021-12-28,260.6162533648186,73.34840220013272,414.3326507034764,260.6162533648186,260.6162533648186,-24.50986652660199,-24.50986652660199,-24.50986652660199,14.823993284068104,14.823993284068104,14.823993284068104,-39.33385981067009,-39.33385981067009,-39.33385981067009,0.0,0.0,0.0,236.1063868382166,Chicken
2022-01-09,260.67621182851747,57.46635286450459,428.581066358584,260.67621182851747,260.67621182851747,-14.686635535793368,-14.686635535793368,-14.686635535793368,-7.271804977349544,-7.271804977349544,-7.271804977349544,-7.414830558443825,-7.414830558443825,-7.414830558443825,0.0,0.0,0.0,245.9895762927241,Chicken
2022-01-18,260.7211806762917,126.34871935528864,484.166059312336,260.7211806762917,260.7211806762917,37.21503589307345,37.21503589307345,37.21503589307345,14.823993284024528,14.823993284024528,14.823993284024528,22.39104260904892,22.39104260904892,22.39104260904892,0.0,0.0,0.0,297.9362165693651,Chicken
2022-01-22,260.74116683085794,87.83356399797604,483.4064925347229,260.74116683085794,260.74116683085794,25.74318031269173,25.74318031269173,25.74318031269173,4.236923398210992,4.236923398210992,4.236923398210992,21.50625691448074,21.50625691448074,21.50625691448074,0.0,0.0,0.0,286.48434714354966,Chicken
2022-02-01,260.79113221727374,79.08072531102785,438.5969478693476,260.79113221727374,260.79113221727374,3.209776905528215,3.209776905528215,3.209776905528215,14.823993284050452,14.823993284050452,14.823993284050452,-11.614216378522238,-11.614216378522238,-11.614216378522238,0.0,0.0,0.0,264.00090912280194,Chicken
2022-02-02,260.7961287559153,68.64198352417512,424.4797417149332,260.7961287559153,260.7961287559153,-19.72640236002161,-19.72640236002161,-19.72640236002161,-4.46753469362724,-4.46753469362724,-4.46753469362724,-15.25886766639437,-15.25886766639437,-15.25886766639437,0.0,0.0,0.0,241.06972639589367,Chicken
2022-02-03,260.80112529455687,69.23945244094429,438.9623685976314,260.80112529455687,260.80112529455687,-12.932489262447316,-12.932489262447316,-12.932489262447316,5.68580921998695,5.68580921998695,5.68580921998695,-18.618298482434263,-18.618298482434263,-18.618298482434263,0.0,0.0,0.0,247.86863603210955,Chicken
2022-02-19,260.8810699128221,63.996870348048205,430.49079700179794,260.8810699128221,260.8810699128221,-7.792174810058839,-7.792174810058839,-7.792174810058839,4.236923398197345,4.236923398197345,4.236923398197345,-12.029098208256183,-12.029098208256183,-12.029098208256183,0.0,0.0,0.0,253.08889510276327,Chicken
2022-02-24,260.90605260603,80.57353990970168,441.2230792320181,260.90605260603,260.90605260603,5.491444851363896,5.491444851363896,5.491444851363896,5.685809219994075,5.685809219994075,5.685809219994075,-0.1943643686301796,-0.1943643686301796,-0.1943643686301796,0.0,0.0,0.0,266.39749745739385,Chicken
2022-03-01,260.93103529923786,101.60673541607088,460.66903934344106,260.93103529923786,260.93103529923786,18.039247167534167,18.039247167534167,18.039247167534167,14.823993284041372,14.823993284041372,14.823993284041372,3.215253883492797,3.215253883492797,3.215253883492797,0.0,0.0,0.0,278.970282466772,Chicken
2022-03-10,260.976004147012,74.12676327066471,436.40504208552426,260.976004147012,260.976004147012,-7.454768646564416,-7.454768646564416,-7.454768646564416,5.685809219991844,5.685809219991844,5.685809219991844,-13.140577866556258,-13.140577866556258,-13.140577866556258,0.0,0.0,0.0,253.5212355004476,Chicken
2022-03-15,261.0009868402199,69.27264008707776,438.7576693601468,261.0009868402199,261.0009868402199,-9.360254841427851,-9.360254841427851,-9.360254841427851,14.823993284026065,14.823993284026065,14.823993284026065,-24.18424812545392,-24.18424812545392,-24.18424812545392,0.0,0.0,0.0,251.6407319987921,Chicken
2022-03-18,261.01597645614464,41.64808733373975,409.1532102001559,261.01597645614464,261.01597645614464,-34.29860180798416,-34.29860180798416,-34.29860180798416,-6.586333818833893,-6.586333818833893,-6.586333818833893,-27.712267989150263,-27.712267989150263,-27.712267989150263,0.0,0.0,0.0,226.7173746481605,Chicken
2022-03-19,261.02097299478623,55.70983786362595,438.6527026779282,261.02097299478623,261.02097299478623,-23.955486292271416,-23.955486292271416,-23.955486292271416,4.23692339820965,4.23692339820965,4.23692339820965,-28.192409690481067,-28.192409690481067,-28.192409690481067,0.0,0.0,0.0,237.0654867025148,Chicken
2022-03-21,261.03096607206936,36.41433971234971,415.1520469553186,261.03096607206936,261.03096607206936,-34.51137476083723,-34.51137476083723,-34.51137476083723,-6.421052412455508,-6.421052412455508,-6.421052412455508,-28.09032234838172,-28.09032234838172,-28.09032234838172,0.0,0.0,0.0,226.51959131123212,Chicken
2022-03-25,261.0509522266357,50.388115044348,422.3879762022833,261.0509522266357,261.0509522266357,-30.826489588128165,-30.826489588128165,-30.826489588128165,-6.586333818841627,-6.586333818841627,-6.586333818841627,-24.240155769286535,-24.240155769286535,-24.240155769286535,0.0,0.0,0.0,230.2244626385075,Chicken
2022-03-28,261.0659418425604,68.00830907057532,414.5743039321501,261.0659418425604,261.0659418425604,-25.88434002406465,-25.88434002406465,-25.88434002406465,-6.42105241246033,-6.42105241246033,-6.42105241246033,-19.46328761160432,-19.46328761160432,-19.46328761160432,0.0,0.0,0.0,235.18160181849572,Chicken
2022-03-30,261.0759349198436,61.66900286880705,414.6326982251504,261.0759349198436,261.0759349198436,-20.666905994729667,-20.666905994729667,-20.666905994729667,-4.467534693618234,-4.467534693618234,-4.467534693618234,-16.199371301111434,-16.199371301111434,-16.199371301111434,0.0,0.0,0.0,240.40902892511392,Chicken
2022-04-02,261.0909245357683,71.7572613502369,429.99325450191606,261.0909245357683,261.0909245357683,-8.074176970158714,-8.074176970158714,-8.074176970158714,4.23692339814154,4.23692339814154,4.23692339814154,-12.311100368300254,-12.311100368300254,-12.311100368300254,0.0,0.0,0.0,253.0167475656096,Chicken
2022-04-11,261.13589338354245,54.31820828261824,427.8232998029957,261.13589338354245,261.13589338354245,-22.686973572029324,-22.686973572029324,-22.686973572029324,-6.42105241235207,-6.42105241235207,-6.42105241235207,-16.265921159677255,-16.265921159677255,-16.265921159677255,0.0,0.0,0.0,238.44891981151312,Chicken
2022-04-12,261.14088992218404,78.26871223059175,443.2401584619864,261.14088992218404,261.14088992218404,-3.352238576453005,-3.352238576453005,-3.352238576453005,14.82399328405822,14.82399328405822,14.82399328405822,-18.176231860511223,-18.176231860511223,-18.176231860511223,0.0,0.0,0.0,257.788651345731,Chicken
2022-04-16,261.1608760767504,57.79009361935169,423.84527213415663,261.1608760767504,261.1608760767504,-22.86233786154904,-22.86233786154904,-22.86233786154904,4.236923398163797,4.236923398163797,4.236923398163797,-27.099261259712836,-27.099261259712836,-27.099261259712836,0.0,0.0,0.0,238.2985382152013,Chicken
2022-04-25,261.20584492452457,30.21666391610941,400.2104513166565,261.20584492452457,261.20584492452457,-45.36914046077431,-45.36914046077431,-45.36914046077431,-6.421052412361712,-6.421052412361712,-6.421052412361712,-38.9480880484126,-38.9480880484126,-38.9480880484126,0.0,0.0,0.0,215.83670446375027,Chicken
2022-04-27,261.2158380018077,30.158496701931814,405.07406603360863,261.2158380018077,261.2158380018077,-41.97760032262409,-41.97760032262409,-41.97760032262409,-4.467534693645534,-4.467534693645534,-4.467534693645534,-37.51006562897855,-37.51006562897855,-37.51006562897855,0.0,0.0,0.0,219.2382376791836,Chicken
2022-05-01,261.235824156374,35.270011264825165,408.5105542704248,261.235824156374,261.235824156374,-36.74221427653721,-36.74221427653721,-36.74221427653721,-7.271804977371281,-7.271804977371281,-7.271804977371281,-29.470409299165937,-29.470409299165937,-29.470409299165937,0.0,0.0,0.0,224.4936098798368,Chicken
2022-05-08,261.27079992686504,67.7430114478452,434.1264293610362,261.27079992686504,261.27079992686504,-11.65983104905926,-11.65983104905926,-11.65983104905926,-7.271804977359385,-7.271804977359385,-7.271804977359385,-4.388026071699876,-4.388026071699876,-4.388026071699876,0.0,0.0,0.0,249.6109688778058,Chicken
2022-05-11,261.28578954278976,89.20021335737059,473.444998796316,261.28578954278976,261.28578954278976,2.5409398066968194,2.5409398066968194,2.5409398066968194,-4.467534693651509,-4.467534693651509,-4.467534693651509,7.008474500348328,7.008474500348328,7.008474500348328,0.0,0.0,0.0,263.8267293494866,Chicken
2022-05-18,261.3207653132808,99.62949918016686,466.1446805542403,261.3207653132808,261.3207653132808,21.197970876496612,21.197970876496612,21.197970876496612,-4.467534693622693,-4.467534693622693,-4.467534693622693,25.665505570119308,25.665505570119308,25.665505570119308,0.0,0.0,0.0,282.5187361897774,Chicken
2022-05-31,261.3857203156213,115.26435307193582,489.48420559235376,261.3857203156213,261.3857203156213,42.08201369939742,42.08201369939742,42.08201369939742,14.823993284046798,14.823993284046798,14.823993284046798,27.258020415350625,27.258020415350625,27.258020415350625,0.0,0.0,0.0,303.4677340150187,Chicken
2022-06-07,261.4206960861123,119.25186009706516,487.3996094210319,261.4206960861123,261.4206960861123,42.45228041839604,42.45228041839604,42.45228041839604,14.82399328405976,14.82399328405976,14.82399328405976,27.628287134336283,27.628287134336283,27.628287134336283,0.0,0.0,0.0,303.8729765045083,Chicken
2022-06-12,261.4456787793202,104.64488751016972,465.7099793266247,261.4456787793202,261.4456787793202,24.62526090802673,24.62526090802673,24.62526090802673,-7.271804977348932,-7.271804977348932,-7.271804977348932,31.897065885375664,31.897065885375664,31.897065885375664,0.0,0.0,0.0,286.07093968734694,Chicken
2022-06-21,261.4906476270944,121.88712380516344,501.47393433846025,261.4906476270944,261.4906476270944,53.33678212661556,53.33678212661556,53.33678212661556,14.823993284065986,14.823993284065986,14.823993284065986,38.512788842549575,38.512788842549575,38.512788842549575,0.0,0.0,0.0,314.82742975371,Chicken
2022-06-22,261.49564416573594,117.63516662136831,484.8848031042565,261.49564416573594,261.49564416573594,33.90055910156046,33.90055910156046,33.90055910156046,-4.467534693636526,-4.467534693636526,-4.467534693636526,38.36809379519698,38.36809379519698,38.36809379519698,0.0,0.0,0.0,295.3962032672964,Chicken
2022-06-28,261.5256233975854,112.38572083105508,485.39040008476593,261.5256233975854,261.5256233975854,46.51733816158973,46.51733816158973,46.51733816158973,14.823993284037718,14.823993284037718,14.823993284037718,31.693344877552008,31.693344877552008,31.693344877552008,0.0,0.0,0.0,308.0429615591751,Chicken
2022-07-01,261.5406130135101,94.12224572158952,464.7992688076727,261.5406130135101,261.5406130135101,18.281604442905927,18.281604442905927,18.281604442905927,-6.586333818823061,-6.586333818823061,-6.586333818823061,24.867938261728987,24.867938261728987,24.867938261728987,0.0,0.0,0.0,279.822217456416,Chicken
2022-07-15,261.6105645544922,59.02755832957919,429.25699802283,261.6105645544922,261.6105645544922,-14.87272600384696,-14.87272600384696,-14.87272600384696,-6.586333818837293,-6.586333818837293,-6.586333818837293,-8.286392185009666,-8.286392185009666,-8.286392185009666,0.0,0.0,0.0,246.73783855064525,Chicken
2022-07-17,261.6205576317754,56.71502300148057,419.3287865314035,261.6205576317754,261.6205576317754,-16.379305977601824,-16.379305977601824,-16.379305977601824,-7.2718049774034705,-7.2718049774034705,-7.2718049774034705,-9.107501000198353,-9.107501000198353,-9.107501000198353,0.0,0.0,0.0,245.2412516541736,Chicken
2022-07-20,261.6355472477001,74.31453394984602,422.7228120712779,261.6355472477001,261.6355472477001,-11.822674731893356,-11.822674731893356,-11.822674731893356,-4.467534693648477,-4.467534693648477,-4.467534693648477,-7.355140038244879,-7.355140038244879,-7.355140038244879,0.0,0.0,0.0,249.8128725158068,Chicken
2022-07-23,261.65053686362484,89.704640934228,451.2350222712571,261.65053686362484,261.65053686362484,2.013250371990997,2.013250371990997,2.013250371990997,4.236923398222966,4.236923398222966,4.236923398222966,-2.223673026231968,-2.223673026231968,-2.223673026231968,0.0,0.0,0.0,263.6637872356158,Chicken
2022-08-03,261.7054987886821,99.88905601978898,473.2119790765983,261.7054987886821,261.7054987886821,24.497642115473035,24.497642115473035,24.497642115473035,-4.467534693614972,-4.467534693614972,-4.467534693614972,28.965176809088003,28.965176809088003,28.965176809088003,0.0,0.0,0.0,286.20314090415513,Chicken
2022-08-07,261.7254849432485,98.0217990301489,467.0725223690596,261.7254849432485,261.7254849432485,27.878285490156948,27.878285490156948,27.878285490156948,-7.271804977351825,-7.271804977351825,-7.271804977351825,35.150090467508775,35.150090467508775,35.150090467508775,0.0,0.0,0.0,289.60377043340543,Chicken
2022-08-25,261.8154226387968,75.98737560832373,430.00941826211874,261.8154226387968,261.8154226387968,-15.855667074491125,-15.855667074491125,-15.855667074491125,5.685809220010481,5.685809220010481,5.685809220010481,-21.541476294501603,-21.541476294501603,-21.541476294501603,0.0,0.0,0.0,245.95975556430568,Chicken
2022-09-14,261.9153534116283,74.00156972897081,438.6051396808783,261.9153534116283,261.9153534116283,-10.34765492443137,-10.34765492443137,-10.34765492443137,-4.46753469362412,-4.46753469362412,-4.46753469362412,-5.8801202308072495,-5.8801202308072495,-5.8801202308072495,0.0,0.0,0.0,251.5676984871969,Chicken
2022-09-16,261.9253464889115,82.391775555057,440.3897293058942,261.9253464889115,261.9253464889115,-2.607253882197896,-2.607253882197896,-2.607253882197896,-6.58633381884286,-6.58633381884286,-6.58633381884286,3.979079936644964,3.979079936644964,3.979079936644964,0.0,0.0,0.0,259.3180926067136,Chicken
2022-09-20,261.94533264347774,131.97094297381005,485.8903668526984,261.94533264347774,261.94533264347774,35.76518360248686,35.76518360248686,35.76518360248686,14.823993284071411,14.823993284071411,14.823993284071411,20.941190318415448,20.941190318415448,20.941190318415448,0.0,0.0,0.0,297.7105162459646,Chicken
2022-09-23,261.9603222594025,95.35497442681898,473.2361720450858,261.9603222594025,261.9603222594025,22.42778046945959,22.42778046945959,22.42778046945959,-6.58633381883007,-6.58633381883007,-6.58633381883007,29.01411428828966,29.01411428828966,29.01411428828966,0.0,0.0,0.0,284.3881027288621,Chicken
2022-10-04,262.01528418445986,112.80931308293096,459.5610791429804,262.01528418445986,262.01528418445986,31.40193932274773,31.40193932274773,31.40193932274773,14.823993284056105,14.823993284056105,14.823993284056105,16.57794603869163,16.57794603869163,16.57794603869163,0.0,0.0,0.0,293.4172235072076,Chicken
2022-10-08,262.03527033902617,83.47980603998633,447.1638520414614,262.03527033902617,262.03527033902617,7.762469650978488,7.762469650978488,7.762469650978488,4.23692339822593,4.23692339822593,4.23692339822593,3.5255462527525583,3.5255462527525583,3.5255462527525583,0.0,0.0,0.0,269.79773999000463,Chicken
2022-10-14,262.06524957087566,63.58535277270637,428.62977407794784,262.06524957087566,262.06524957087566,-15.891369176489215,-15.891369176489215,-15.891369176489215,-6.586333818852035,-6.586333818852035,-6.586333818852035,-9.30503535763718,-9.30503535763718,-9.30503535763718,0.0,0.0,0.0,246.1738803943865,Chicken
2022-10-15,262.0702461095172,68.61557854642825,438.9242477979082,262.0702461095172,262.0702461095172,-5.736591899105549,-5.736591899105549,-5.736591899105549,4.236923398175771,4.236923398175771,4.236923398175771,-9.97351529728132,-9.97351529728132,-9.97351529728132,0.0,0.0,0.0,256.3336542104116,Chicken
2022-10-18,262.0852357254419,84.23210729012172,460.5334895453628,262.0852357254419,262.0852357254419,5.688376073964752,5.688376073964752,5.688376073964752,14.82399328406233,14.82399328406233,14.82399328406233,-9.135617210097578,-9.135617210097578,-9.135617210097578,0.0,0.0,0.0,267.7736117994067,Chicken
2022-11-02,262.1601838050656,94.95726991644509,460.5506766044203,262.1601838050656,262.1601838050656,16.7117283242264,16.7117283242264,16.7117283242264,-4.467534693628577,-4.467534693628577,-4.467534693628577,21.17926301785498,21.17926301785498,21.17926301785498,0.0,0.0,0.0,278.871912129292,Chicken
2022-11-10,262.2001561141982,104.93456259042584,474.4932113874454,262.2001561141982,262.2001561141982,20.59284994939828,20.59284994939828,20.59284994939828,5.685809219990086,5.685809219990086,5.685809219990086,14.907040729408196,14.907040729408196,14.907040729408196,0.0,0.0,0.0,282.79300606359647,Chicken
2022-11-15,262.22513880740604,88.15663626399767,479.8764203768333,262.22513880740604,262.22513880740604,18.53432367178625,18.53432367178625,18.53432367178625,14.823993284094485,14.823993284094485,14.823993284094485,3.710330387691768,3.710330387691768,3.710330387691768,0.0,0.0,0.0,280.7594624791923,Chicken
2022-12-09,262.34505573480385,90.00906214156218,453.05226690518106,262.34505573480385,262.34505573480385,4.49054097456225,4.49054097456225,4.49054097456225,-6.586333818830586,-6.586333818830586,-6.586333818830586,11.076874793392836,11.076874793392836,11.076874793392836,0.0,0.0,0.0,266.8355967093661,Chicken
2022-12-10,262.35005227344544,88.29873031510282,448.0691140604106,262.35005227344544,262.35005227344544,14.525025049468102,14.525025049468102,14.525025049468102,4.236923398174429,4.236923398174429,4.236923398174429,10.288101651293672,10.288101651293672,10.288101651293672,0.0,0.0,0.0,276.8750773229136,Chicken
2022-12-14,262.3700384280117,76.8645823825393,454.40086041093,262.3700384280117,262.3700384280117,-1.820714947598561,-1.820714947598561,-1.820714947598561,-4.467534693637726,-4.467534693637726,-4.467534693637726,2.6468197460391645,2.6468197460391645,2.6468197460391645,0.0,0.0,0.0,260.5493234804132,Chicken
2022-12-23,262.4150072757859,48.66038889148364,410.6948322285487,262.4150072757859,262.4150072757859,-35.36959855711058,-35.36959855711058,-35.36959855711058,-6.586333818844816,-6.586333818844816,-6.586333818844816,-28.783264738265764,-28.783264738265764,-28.783264738265764,0.0,0.0,0.0,227.04540871867533,Chicken
2022-12-25,262.4250003530691,38.43513278281239,411.3258729336298,262.4250003530691,262.4250003530691,-41.65292574219784,-41.65292574219784,-41.65292574219784,-7.271804977390962,-7.271804977390962,-7.271804977390962,-34.38112076480687,-34.38112076480687,-34.38112076480687,0.0,0.0,0.0,220.77207461087124,Chicken
2022-12-26,262.4299968917107,39.07127483119889,396.30097423906346,262.4299968917107,262.4299968917107,-42.93691842401222,-42.93691842401222,-42.93691842401222,-6.421052412449283,-6.421052412449283,-6.421052412449283,-36.51586601156293,-36.51586601156293,-36.51586601156293,0.0,0.0,0.0,219.49307846769847,Chicken
2022-12-28,262.4399899689938,33.67818693936856,403.6543956126816,262.4399899689938,262.4399899689938,-43.63479703154329,-43.63479703154329,-43.63479703154329,-4.467534693643701,-4.467534693643701,-4.467534693643701,-39.16726233789959,-39.16726233789959,-39.16726233789959,0.0,0.0,0.0,218.80519293745053,Chicken
2022-12-30,262.449983046277,31.053924692496885,399.18454628161805,262.449983046277,262.449983046277,-45.998376771843134,-45.998376771843134,-45.998376771843134,-6.586333818792221,-6.586333818792221,-6.586333818792221,-39.41204295305092,-39.41204295305092,-39.41204295305092,0.0,0.0,0.0,216.45160627443383,Chicken
2023-01-01,262.4599761235601,31.077370750693305,408.8899144391999,262.4599761235601,262.4599761235601,-44.41433113817829,-44.41433113817829,-44.41433113817829,-7.27180497729812,-7.27180497729812,-7.27180497729812,-37.142526160880166,-37.142526160880166,-37.142526160880166,0.0,0.0,0.0,218.04564498538184,Chicken
2023-01-03,262.4699692008433,51.60938798340004,420.8794043330952,262.4699692008433,262.4699692008433,-17.658379005130193,-17.658379005130193,-17.658379005130193,14.823993284041826,14.823993284041826,14.823993284041826,-32.48237228917202,-32.48237228917202,-32.48237228917202,0.0,0.0,0.0,244.8115901957131,Chicken
2023-01-04,262.47496573948484,62.50124453864922,410.5552191735828,262.47496573948484,262.47496573948484,-33.82397107085079,-33.82397107085079,-33.82397107085079,-4.467534693654364,-4.467534693654364,-4.467534693654364,-29.356436377196424,-29.356436377196424,-29.356436377196424,0.0,0.0,0.0,228.65099466863404,Chicken
2023-01-10,262.5049449713343,86.41007250018322,444.6251564806676,262.5049449713343,262.5049449713343,10.836346475250345,10.836346475250345,10.836346475250345,14.823993284096026,14.823993284096026,14.823993284096026,-3.987646808845681,-3.987646808845681,-3.987646808845681,0.0,0.0,0.0,273.34129144658465,Chicken
2023-01-17,262.53992074182537,120.12533444712824,485.346639400908,262.53992074182537,262.53992074182537,35.38783682287669,35.38783682287669,35.38783682287669,14.823993284067758,14.823993284067758,14.823993284067758,20.563843538808943,20.563843538808943,20.563843538808943,0.0,0.0,0.0,297.92775756470206,Chicken
2023-01-20,262.5549103577501,91.60609433923638,461.0851161040557,262.5549103577501,262.5549103577501,16.68055054630056,16.68055054630056,16.68055054630056,-6.586333818833471,-6.586333818833471,-6.586333818833471,23.26688436513403,23.26688436513403,23.26688436513403,0.0,0.0,0.0,279.2354609040506,Chicken
2023-01-30,262.60487574416584,68.49345597046357,423.5609226297049,262.60487574416584,262.60487574416584,-9.21448594336535,-9.21448594336535,-9.21448594336535,-6.421052412402843,-6.421052412402843,-6.421052412402843,-2.793433530962509,-2.793433530962509,-2.793433530962509,0.0,0.0,0.0,253.39038980080048,Chicken
2023-01-31,262.6098722828074,102.62885276818376,440.53104559667,262.6098722828074,262.6098722828074,8.04481273759581,8.04481273759581,8.04481273759581,14.823993284052449,14.823993284052449,14.823993284052449,-6.779180546456637,-6.779180546456637,-6.779180546456637,0.0,0.0,0.0,270.6546850204032,Chicken
2023-02-13,262.6748272851479,47.252122056188185,423.39808089339874,262.6748272851479,262.6748272851479,-33.45726582870827,-33.45726582870827,-33.45726582870827,-6.421052412412483,-6.421052412412483,-6.421052412412483,-27.036213416295794,-27.036213416295794,-27.036213416295794,0.0,0.0,0.0,229.21756145643965,Chicken
2023-02-20,262.70980305563893,71.66984182381591,438.742166208098,262.70980305563893,262.70980305563893,-16.388287310643964,-16.388287310643964,-16.388287310643964,-6.421052412417305,-6.421052412417305,-6.421052412417305,-9.96723489822666,-9.96723489822666,-9.96723489822666,0.0,0.0,0.0,246.32151574499497,Chicken
2023-02-21,262.71479959428046,92.8496969103014,456.25512722517897,262.71479959428046,262.71479959428046,7.513304651639534,7.513304651639534,7.513304651639534,14.823993284071635,14.823993284071635,14.823993284071635,-7.310688632432103,-7.310688632432103,-7.310688632432103,0.0,0.0,0.0,270.22810424592,Chicken
2023-02-27,262.74477882613,71.69725864859522,446.00219095534027,262.74477882613,262.74477882613,-3.427218982882696,-3.427218982882696,-3.427218982882696,-6.421052412363175,-6.421052412363175,-6.421052412363175,2.9938334294804787,2.9938334294804787,2.9938334294804787,0.0,0.0,0.0,259.31755984324724,Chicken
2023-03-26,262.8796853694525,51.44280135651088,418.86544064653975,262.8796853694525,262.8796853694525,-30.40060681122211,-30.40060681122211,-30.40060681122211,-7.2718049773993565,-7.2718049773993565,-7.2718049773993565,-23.12880183382276,-23.12880183382276,-23.12880183382276,0.0,0.0,0.0,232.4790785582304,Chicken
2023-03-28,262.8896784467357,69.89864814167291,432.04632530473424,262.8896784467357,262.8896784467357,-5.0578992829352725,-5.0578992829352725,-5.0578992829352725,14.823993284075522,14.823993284075522,14.823993284075522,-19.881892567010794,-19.881892567010794,-19.881892567010794,0.0,0.0,0.0,257.8317791638004,Chicken
2023-04-03,262.9196576785851,60.413862487312166,424.3820581369984,262.9196576785851,262.9196576785851,-18.0802479795559,-18.0802479795559,-18.0802479795559,-6.421052412481992,-6.421052412481992,-6.421052412481992,-11.659195567073908,-11.659195567073908,-11.659195567073908,0.0,0.0,0.0,244.8394096990292,Chicken
